sku,parent_id,kind,variation_id,label,price
M382,1120,EXTRA,3188,Size / Format — 203mm x 1m,
M382,1120,EXTRA,3189,Size / Format — 203mm x 5m,
M382,1120,EXTRA,3190,Size / Format — 305mm x 1m,
M382,1120,EXTRA,3191,Size / Format — 305mm x 5m,
M382,1120,EXTRA,3192,Size / Format — 500mm x 1m,
M382,1120,EXTRA,3193,Size / Format — 500mm x 5m,
M383,1121,EXTRA,2708,or 'Sheet' size here — A4,
M383,1121,EXTRA,2709,or 'Sheet' size here — 203mm x 500mm,
M383,1121,EXTRA,2710,or 'Sheet' size here — 305mm x 500mm,
M383,1121,EXTRA,2711,Size / Format — 203mm x 1m,
M383,1121,EXTRA,2712,Size / Format — 203mm x 5m,
M383,1121,EXTRA,2713,Size / Format — 305mm x 1m,
M383,1121,EXTRA,2714,Size / Format — 305mm x 5m,
M383,1121,EXTRA,2715,Size / Format — 500mm x 1m,
M383,1121,EXTRA,2716,Size / Format — 500mm x 5m,
MSK,6617,EXTRA,6621,New Smart Knife,
MSK,6617,EXTRA,6622,Exchange Smart Knife,
MSK,6617,MISSING,,Choose type of cutting blade — MSK300V for cutting standard vinyl & heat transfer vinyl (Gold collar),0.0
MSK,6617,MISSING,,"Choose type of cutting blade — MSK500F for cutting reflective, glitter, some sandblast films and flock (Red collar)",0.0
MSK,6617,MISSING,,Choose type of cutting blade — MSK500V for cutting standard vinyl & heat transfer vinyl as well as thicker materials including laminated vinyl (Purple collar),0.0
MSK,6617,MISSING,,Choose type of cutting blade — MSK500V for cutting thicker materials including laminated vinyl  (Purple collar),0.0
MSK,6617,MISSING,,Choose type of cutting blade — MSK750F for cutting the thickest sandblast stencil films (Green collar),0.0
PG423,539,EXTRA,2180,Size / Format — 500mm x 1000mm,
PG423,539,EXTRA,2181,Size / Format — 305mm x 500mm,
PG423,539,EXTRA,4549,Size / Format — 200mm x 500mm,
PG423,539,EXTRA,4550,Size / Format — A4 Sheet,
PG424,540,EXTRA,2182,Size / Format — 500mm x 1000mm,
PG424,540,EXTRA,2183,Size / Format — 305mm x 500mm,
PG424,540,EXTRA,4551,Size / Format — 200mm x 500mm,
PG424,540,EXTRA,4552,Size / Format — A4 Sheet,
PG425,541,EXTRA,2184,Size / Format — 500mm x 1000mm,
PG425,541,EXTRA,2185,Size / Format — 305mm x 500mm,
PG425,541,EXTRA,4553,Size / Format — 200mm x 500mm,
PG425,541,EXTRA,4554,Size / Format — A4 Sheet,
PG428,542,EXTRA,2186,Size / Format — 500mm x 1000mm,
PG428,542,EXTRA,2187,Size / Format — 305mm x 500mm,
PG428,542,EXTRA,4555,Size / Format — 200mm x 500mm,
PG428,542,EXTRA,4556,Size / Format — A4 Sheet,
PG432,546,EXTRA,2188,Size / Format — 500mm x 1000mm,
PG432,546,EXTRA,2189,Size / Format — 305mm x 500mm,
PG432,546,EXTRA,4557,Size / Format — 200mm x 500mm,
PG432,546,EXTRA,4558,Size / Format — A4 Sheet,
PG444,551,EXTRA,2198,Size / Format — 500mm x 1000mm,
PG444,551,EXTRA,2199,Size / Format — 305mm x 500mm,
PG444,551,EXTRA,4567,Size / Format — 200mm x 500mm,
PG444,551,EXTRA,4568,Size / Format — A4 Sheet,
PG450,552,EXTRA,2200,Size / Format — 500mm x 1000mm,
PG450,552,EXTRA,2201,Size / Format — 305mm x 500mm,
PG450,552,EXTRA,4569,Size / Format — 200mm x 500mm,
PG450,552,EXTRA,4570,Size / Format — A4 Sheet,
PG451,556,EXTRA,2208,Size / Format — 500mm x 1000mm,
PG451,556,EXTRA,2209,Size / Format — 305mm x 500mm,
PG451,556,EXTRA,4577,Size / Format — 200mm x 500mm,
PG451,556,EXTRA,4578,Size / Format — A4 Sheet,
PG454,559,EXTRA,2214,Size / Format — 500mm x 1000mm,
PG454,559,EXTRA,2215,Size / Format — 305mm x 500mm,
PG454,559,EXTRA,4583,Size / Format — 200mm x 500mm,
PG454,559,EXTRA,4584,Size / Format — A4 Sheet,
PG455,560,EXTRA,2216,Size / Format — 500mm x 1000mm,
PG455,560,EXTRA,2217,Size / Format — 305mm x 500mm,
PG455,560,EXTRA,4585,Size / Format — 200mm x 500mm,
PG455,560,EXTRA,4586,Size / Format — A4 Sheet,
PG456,561,EXTRA,2218,Size / Format — 500mm x 1000mm,
PG456,561,EXTRA,2219,Size / Format — 305mm x 500mm,
PG456,561,EXTRA,4587,Size / Format — 200mm x 500mm,
PG456,561,EXTRA,4588,Size / Format — A4 Sheet,
PG458,562,EXTRA,2220,Size / Format — 500mm x 1000mm,
PG458,562,EXTRA,2221,Size / Format — 305mm x 500mm,
PG458,562,EXTRA,4589,Size / Format — 200mm x 500mm,
PG458,562,EXTRA,4590,Size / Format — A4 Sheet,
PG459,563,EXTRA,2222,Size / Format — 500mm x 1000mm,
PG459,563,EXTRA,2223,Size / Format — 305mm x 500mm,
PG459,563,EXTRA,4591,Size / Format — 200mm x 500mm,
PG459,563,EXTRA,4592,Size / Format — A4 Sheet,
PLAT,998,EXTRA,2820,38cm x 28cm to fit Mid Platen,
PLAT,998,MISSING,,"38cm x 28cm to fit Mid Platen, MAXX11 & STX11 Heatpress",45.0
RJ100,1331,EXTRA,4154,1600mm x 50m,
S3162,1361,EXTRA,3210,or 'Sheet' size here — A4,
S3162,1361,EXTRA,3211,or 'Sheet' size here — 203mm x 500mm,
S3162,1361,EXTRA,3212,or 'Sheet' size here — 305mm x 500mm,
S3162,1361,EXTRA,3213,Size / Format — 203mm x 1m,
S3162,1361,EXTRA,3214,Size / Format — 203mm x 5m,
S3162,1361,EXTRA,3215,Size / Format — 305mm x 1m,
S3162,1361,EXTRA,3216,Size / Format — 305mm x 5m,
S3162,1361,EXTRA,3217,Size / Format — 500mm x 1m,
S3162,1361,EXTRA,3218,Size / Format — 500mm x 5m,
S4402,1362,EXTRA,3442,or 'Sheet' size here — A4,
S4402,1362,EXTRA,3443,or 'Sheet' size here — 203mm x 500mm,
S4402,1362,EXTRA,3444,or 'Sheet' size here — 305mm x 500mm,
S4402,1362,EXTRA,3445,Size / Format — 203mm x 1m,
S4402,1362,EXTRA,3446,Size / Format — 203mm x 5m,
S4402,1362,EXTRA,3447,Size / Format — 305mm x 1m,
S4402,1362,EXTRA,3448,Size / Format — 305mm x 5m,
S4402,1362,EXTRA,3449,Size / Format — 500mm x 1m,
S4402,1362,EXTRA,3450,Size / Format — 500mm x 5m,
S6501,1363,EXTRA,3451,or 'Sheet' size here — A4,
S6501,1363,EXTRA,3452,or 'Sheet' size here — 203mm x 500mm,
S6501,1363,EXTRA,3453,or 'Sheet' size here — 305mm x 500mm,
S6501,1363,EXTRA,3454,Size / Format — 203mm x 1m,
S6501,1363,EXTRA,3455,Size / Format — 203mm x 5m,
S6501,1363,EXTRA,3456,Size / Format — 305mm x 1m,
S6501,1363,EXTRA,3457,Size / Format — 305mm x 5m,
S6501,1363,EXTRA,3458,Size / Format — 500mm x 1m,
S6501,1363,EXTRA,3459,Size / Format — 500mm x 5m,
S6501,1363,MISSING,,or 1220mm wide — full 45.7 mtr roll,452.43
S6501,1363,MISSING,,or 1220mm wide — part roll - per mtr,11.24
S6562,1365,EXTRA,3460,or 'Sheet' size here — A4,
S6562,1365,EXTRA,3461,or 'Sheet' size here — 203mm x 500mm,
S6562,1365,EXTRA,3462,or 'Sheet' size here — 305mm x 500mm,
S6562,1365,EXTRA,3463,Size / Format — 203mm x 1m,
S6562,1365,EXTRA,3464,Size / Format — 203mm x 5m,
S6562,1365,EXTRA,3465,Size / Format — 305mm x 1m,
S6562,1365,EXTRA,3466,Size / Format — 305mm x 5m,
S6562,1365,EXTRA,3467,Size / Format — 500mm x 1m,
S6562,1365,EXTRA,3468,Size / Format — 500mm x 5m,
S69,721,EXTRA,1525,625mm Width,
S69,721,EXTRA,1526,1250mm Width,
S69,721,MISSING,,1250mm x 25m Roll,130.0
S69,721,MISSING,,1250mm x 50m Roll,244.4
S69,721,MISSING,,625mm x 25m Roll,65.0
S69,721,MISSING,,625mm x 50m Roll,122.2
S79,1367,EXTRA,1568,625mm Width,
S79,1367,EXTRA,1569,1250mm Width,
S79,1367,MISSING,,1250mm x 25m Roll,94.0
S79,1367,MISSING,,1250mm x 50m Roll,169.2
S79,1367,MISSING,,625mm x 25m Roll,47.0
S79,1367,MISSING,,625mm x 50m Roll,84.6
SRL96,736,MISSING,,1520mm x 10m roll,158.6
SRL96,736,MISSING,,1520mm x 50m roll,713.7
ST491,1445,EXTRA,3196,Size / Format — 500mm x 1000mm,
ST491,1445,EXTRA,3197,Size / Format — 305mm x 500mm,
ST491,1445,EXTRA,3198,Size / Format — 200mm x 500mm,
ST491,1445,EXTRA,3199,Size / Format — A4 Sheet,
ST492,1446,EXTRA,3200,Size / Format — 500mm x 1000mm,
ST492,1446,EXTRA,3201,Size / Format — 305mm x 500mm,
ST492,1446,EXTRA,3202,Size / Format — 200mm x 500mm,
ST492,1446,EXTRA,3203,Size / Format — A4 Sheet,
