"id","name","catimg","description","splashdisp","bannergroup","sortorder","manussortorder","xmultisite","multisitedesconelimit","multisitedescone","multisitedesctwolimit","multisitedesctwo","subdisp","cathighlights","videourl","catparent","xcat","xsortorder","specname","speccatimg","specdescription","specbannergroup","catview","catviewg","nofilter","seourl","seoexact","keywords","metatitle","metadesc","descshort","multisitedescshortone","multisitedescshorttwo","addldisp","addlheader","footdisplay","addlcat","addlsortorder","specdescshort","tabonename","tabonecontent","tabtwoname","tabtwocontent","tabthreename","tabthreecontent","tabfourname","tabfourcontent","featgridaccorddo","featgridaccordname"
"3305_DF4402","Doro-Fix 4402 :: Cloth Tape","4402_Cat.png","<html>

<title><head>Doro-Fix 4402</title></head>

<body>

<p>A strong fabric based tape that offers clean and easy removal without leaving an adhesive residue</p>
<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
<ul><li>The strong woven fabric carrier is hand tearable</li>
<li>Ideal for mounting items to be engraved or routed</li>
<li>Suitable for display and exhibition stands</li>
<li>Can be torn by hand but as it's thick, it is best to use a knife.</li>
<li>Ideal for fixing carpets and PVC flooring</li></ul>
<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span>
<ul>
<a href=""media/ecom/pdfs/datasheets/Doro-Fix-4402.pdf"" target=""_blank""><img
style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""pdf""
src=""media/ecom/onpagegraphics/Datasheet.png""></a></ul>
<p><b>Prices shown are per 50m roll</b></p>
</body>
</html>","0","","50","0","DEFAULT","","","","","DEFAULT","","","Double-Sided-Tape","","0","","","","","A","","0","Doro-Fix-4402","0","doro, dorofix, doro fix, doro-fix, dorotape, doro tape, doro-tape, 4402, cloth rape, fabric tape, double sided, double sided tape, double-sided, double-sided tape, removable tape, removable double sided tape, removable double-sided tape, temporary ta","","","","","","DEFAULT","","","","0","","","","","","","","","","0","."
"3325_DM866","Doro-Mount 866 :: 0.8mm Foam Tape","866.png","<html>

<head><title>Doro Mount 866</title></head>

<body>
<p>Doro-Mount 866 is the Signmakers favourite double sided foam tape. The 0.8mm high density white foam carrier does not split when placed under stress and the solvent acrylic adhesive offers a great balance of initial tack, shear and peel adhesion</p>

<span style=""font-weight: bold; color: #d7328a;"">Product highlights:</span><br>
<ul><li>White, high density closed cell polyethylene foam - 96kg/m<sup>3</sup></li>
<li>Excellent ageing, UV and chemical resistance</li>
<li>High tack with good instant adhesion and a high level of cohesive strength</li>
<li>Will conform to slightly uneven or textured surfaces</li>
<li>Remains stable under temperature fluctuations and UV light</li>
<li>The solvent acrylic adhesive will take 24 hours to reach its full adhesion</li></ul>


<span style=""font-weight: bold; color: #d7328a;"">Typical Applications:</span><br>
<ul><li>Suitable for indoor and outdoor mounting applications</li>
<li>Designed primarily for the mounting of exterior signage onto smooth and slightly uneven surfaces</li>
<li>Suitable for use on metals, plastics, perspex, glass, wood and painted surfaces</li>
<li>Compression assists when used on slightly uneven surfaces</li>
<li>Great for mounting vehicle mirrors and accessories</li>
<li>Will also act as a moisture barrier</li></ul>

<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
<ul><a href=""media/ecom/pdfs/datasheets/Doro-Mount-866.pdf"" target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Doro-Mount 866 Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a></ul>
</body>
<p><b>Prices are per 50m roll</b></p>

</html>","0","","62","0","DEFAULT","","","","","DEFAULT","","","Double-Sided-Tape","","0","","","","","A","","0","Doro-Mount-866","0","doro, mount, 866, foam, double, sided, tape, double sided, double sided tape, foam tape, double sided foam tape, foam double sided tape, doro-mount, doromount, doro mount, ","","","","","","DEFAULT","","","","0","","","","","","","","","","0","."
"3325_DM867","Doro-Mount 867 :: 0.8mm Foam Tape","867.jpg","<html>

<head><title>Doro Mount 867</title></head>

<body>

<p>Doro-Mount 867 is the Signmakers favourite double sided foam tape. The 0.8mm high density black foam carrier does not split when placed under stress and the solvent acrylic adhesive offers a great balance of initial tack, shear and peel adhesion</p>

<span style=""font-weight: bold; color: #d7328a;"">Product highlights:</span><br>
<ul><li>Black, high density closed cell polyethylene foam - 96kg/m<sup>3</sup></li>
<li>Excellent ageing, UV and chemical resistance</li>
<li>High tack with good instant adhesion and a high level of cohesive strength</li>
<li>Will conform to slightly uneven or textured surfaces</li>
<li>Remains stable under temperature fluctuations and UV light</li>
<li>The solvent acrylic adhesive will take 24 hours to reach its full adhesion</li></ul>


<span style=""font-weight: bold; color: #d7328a;"">Typical Applications:</span><br>
<ul><li>Suitable for indoor and outdoor mounting applications</li>
<li>Designed primarily for the mounting of exterior signage onto smooth and slightly uneven surfaces</li>
<li>Suitable for use on metals, plastics, perspex, glass, wood and painted surfaces</li>
<li>Compression assists when used on slightly uneven surfaces</li>
<li>Great for mounting vehicle mirrors and accessories</li>
<li>Will also act as a moisture barrier</li></ul>

<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br>
<ul><a href=""media/ecom/pdfs/datasheets/Doro-Mount-867.pdf"" target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Doro-Mount 866 Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a></ul>
</body>
<p><b>Prices are per 50m roll</b></p>

</html>","0","","63","0","DEFAULT","","","","","DEFAULT","","","Double-Sided-Tape","","0","","","","","A","","0","Doro-Mount-867","0","doro, mount, 866, foam, double, sided, tape, double sided, double sided tape, foam tape, double sided foam tape, foam double sided tape, doro-mount, doromount, doro mount, 867, ","","","","","","DEFAULT","","","","0","","","","","","","","","","0","."
"3365_DB895","Doro-Bond 895 :: 1mm Acrylic Bonding Tape","895.jpg","<html>

<title><head>Doro-Mount 895</head></title>

<body>
<p>Doro-Mount 895 is a 1mm clear foamed acrylic ultra high bond tape for bonding applications.</p>
<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
<ul><li>Unrivalled bond strength designed for demanding sign and display assembly applications including metals and powder coated surfaces</li>
<li>Excellent heat resistance</li>
<li>Solvent acrylic adhesion</li>
<li>Compression assists when used on slightly uneven surfaces</li>
<li>Use with metals and powder coated surfaces</li>
<li>Great for mounting badges, trims and signage to metal and glass</li>
<li>Heat resistance up to 200<sup>o</sup>C</li></ul>
<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br><ul>
<a href=""media/ecom/pdfs/datasheets/Doro-Bond-895.pdf"" target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Doro-Bond 895 Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a><br></ul>
<p><b>Prices are per 33m roll</b></p>
</body>

</html>","0","","80","0","DEFAULT","","","","","DEFAULT","","","Double-Sided-Tape","","0","","","","","A","","0","Doro-Bond-895","0","3m, doro, bond 895, acrylic, vhb, ultra, uhb, bond, dorobond, doro-bond, doro bond, vhb tape, uhb tape, doro tape, dorotape, high tack tape, high bond tape, ultra high bond, very high bond, strong tape, strongest tape, double sided tape, double-sided","","","","","","DEFAULT","","","","0","","","","","","","","","","0","."
"3366_DB894","Doro-Bond 894 :: 0.5mm Acrylic Bonding Tape","895.jpg","<html>

<head><title>Doro-Mount 894</title></head>

<body>
<p>Doro-Mount 894 is a 0.5mm clear foamed acrylic ultra high bond tape for bonding applications.</p>
<span style=""font-weight: bold; color: #d7328a;"">Suitability:</span><br>
<ul><li>Unrivalled bond strength designed for demanding sign and display assembly applications including metals and powder coated surfaces</li>
<li>Excellent heat resistance</li>
<li>Solvent acrylic adhesion</li>
<li>Compression assists when used on slightly uneven surfaces</li>
<li>Use with metals and powder coated surfaces</li>
<li>Great for mounting badges, trims and signage to metal and glass</li>
<li>Heat resistance up to 200<sup>o</sup>C</li></ul>
<span style=""font-weight: bold; color: #d7328a;"">Technical Information:</span><br><ul>
<a href=""media/ecom/pdfs/datasheets/Doro-Bond-894.pdf"" target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Doro-Bond 894 Datasheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a><br></ul>
<p><b>Prices are per 33m roll</b></p>
</body>
</html>","0","","90","0","DEFAULT","","","","","DEFAULT","","","Double-Sided-Tape","","0","","","","","A","","0","Doro-Bond-894","0","3m, doro, bond 895, acrylic, vhb, ultra, uhb, bond, dorobond, doro-bond, doro bond, vhb tape, uhb tape, doro tape, dorotape, high tack tape, high bond tape, ultra high bond, very high bond, strong tape, strongest tape, double sided tape, double-sided","","","","","","DEFAULT","","","","0","","","","","","","","","","0","."
"3601_Flex","Poli-Flex Premium Heat Transfer Vinyl","Pro-Flex-Colours-Cat.png","<html>
<head>
<title>Pro Flex</title>
<style>
#myBtn {
  display: none;
  position: fixed;
  bottom: 220px;
  right: 30px;
  z-index: 99;
  font-size: 18px;
  border: none;
  outline: none;
  background-color: #ef088c;
  color: white;
  cursor: pointer;
  padding: 15px;
  border-radius: 4px;
}

#myBtn:hover {
  background-color: #555;
}
</style>
</head>

<body>
<button onclick=""topFunction()"" id=""myBtn"" title=""Go to top"">Back To Top</button>

<img style=""height: 70px; width: 142px;"" alt=""Poli Tape logo""
src=""media/ecom/onpagegraphics/pt_logo_transparent.png"">
<p>Poli-Flex&reg; Premium a high quality polyurethane films for heat pressing onto cotton, polyester & polycotton shirts, bags, caps etc</p>
<p><b>Press: 15 seconds at 160<sup>o</sup>C&nbsp;&nbsp;&nbsp;Washable to 80<sup>o</sup>C&nbsp;&nbsp;&nbsp;<br>
Please click on a coloured shirt for full application and aftercare instructions.</b></p>
<p>Choose from a wide range of standard colours plus neons and metallics as well as products with extra stretch and those designed for sub block use.</p>

<a href=""media/ecom/pdfs/datasheets/TDS_POLI-FLEX PREMIUM GB.pdf"" target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Poli-Flex Premium datasheet"" src=""media/ecom/onpagegraphics/Datasheet.png""></a><br>

<img style=""margin: 5px; width: 100px; height: 123px;"" alt=""vegan logo""
src=""media/ecom/onpagegraphics/vegan.png"">

<img style=""margin: 5px; width: 200px; height: 117px;"" alt=""oeko-tex logo""
src=""media/ecom/onpagegraphics/Oeko-Tex.png"">

<h3 style align=""center"">Can't see the colour that you are after?<br>We have more colours available in the <a href=""https://www.dorotape.co.uk/Category/Poli_Flex_Turbo""><font color=""#ef088c"">Poli-Flex Turbo </font></a> range</h3>

<script>
//Get the button
var mybutton = document.getElementById(""myBtn"");

// When the user scrolls down 800px from the top of the document, show the button
window.onscroll = function() {scrollFunction()};

function scrollFunction() {
  if (document.body.scrollTop > 800 || document.documentElement.scrollTop > 800) {
    mybutton.style.display = ""block"";
  } else {
    mybutton.style.display = ""none"";
  }
}

// When the user clicks on the button, scroll to the top of the document
function topFunction() {
  document.body.scrollTop = 0;
  document.documentElement.scrollTop = 0;
}
</script>
</body>
</html>




","0","","10","0","DEFAULT","","","","","DEFAULT","","https://www.youtube.com/embed/-VUvHiwom7o","textile_films","","0","","","","","A","superuser","0","Poli-Flex-Premium","0","proflex, pro flex, flex, super flex, superflex, garment flex, supaflex, supa flex, poliflex, poli flex, poli-flex, premium



","","","","","","DEFAULT","","<h3 style align=""center"">We have more colours available in the <a href=""https://www.dorotape.co.uk/Category/Poli_Flex_Turbo""><font color=""#ef088c"">Poli-Flex Turbo </font></a> range</h3>
<h3 style align=""center"">If you are looking to order coloured htv in narrow rolls or sheets, please head over to our <a href=""https://www.craftstick.co.uk/Category/Coloured-Craft-HTV"" target=""_blank""><font color=""#fba100"">Craft Store</font></a></h3>","","0","","","","","","","","","","0","."
"3602_Flock","Flock","Flock_Cat.png","<html>
<head><title>Flock</title>
</head>
<body>
<img style=""height: 70px; width: 142px;"" alt=""Poli Tape logo""
src=""media/ecom/onpagegraphics/pt_logo_transparent.png"">
<p>Poli-Flex&reg; High quality heat transfer rayon based flock offering intense colours and a soft luxurious feel.</p>
<p>The raw materials are ecologically inert, do not contain PVC, plasticizers or heavy metals in accordance with OEKO-TEX® Standard 100 category I (CPSIA compliant).</p>
<p><b>Press: 15 seconds at 160<sup>o</sup>C&nbsp;&nbsp;&nbsp;Washable to 60<sup>o</sup>C<br>
Please click on a coloured shirt for full application and aftercare instructions.</b></p>

<a href=""media/ecom/pdfs/datasheets/TUBITHERM.pdf""
target=""_blank""><img
style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Tubitherm Flock Data Sheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a><br>
<img style=""margin: 5px; width: 100px; height: 123px;"" alt=""vegan logo""
src=""media/ecom/onpagegraphics/vegan.png"">

<img style=""margin: 5px; width: 200px; height: 117px;"" alt=""oeko-tex logo""
src=""media/ecom/onpagegraphics/Oeko-Tex.png"">

</body>
</html>
","0","","80","0","DEFAULT","","","","","DEFAULT","","https://www.youtube.com/embed/1S3a9ywft2o","textile_films","","0","","","","","A","","0","Pro-Flock","0","Flock, tubitherm","","","","","","DEFAULT","","","","0","","","

","","","","","","","0","View Additional Items"
"3603_Nylo","Nylo Flex","Nylo_Flex_Cat.png","<html>
<head><title>Nylo Flex</title>
</head>
<body>
<img style=""height: 70px; width: 142px;"" alt=""Poli Tape logo""
src=""media/ecom/onpagegraphics/pt_logo_transparent.png"">

<p>Pressing onto nylon or other hydrophobic garments and accessories couldn't be easier than with Poli-Flex&reg; Nylo Flex.</p>
<p>The special modified adhesive will work at lower temperatures which means that you don't risk scorching the nylon.</p>
<p>Nylo Flex has an excellent opacity and is available in all the popular colours.</p>
<p><b>Press: 10 seconds at 150<sup>o</sup>C&nbsp;&nbsp;&nbsp;Washable to 40<sup>o</sup>C<br>
Please click on a coloured shirt for full application and aftercare instructions.</b></p>

<a href=""media/ecom/pdfs/datasheets/ds_Poli_Flex_Nylon.pdf""
target=""_blank""><img
style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""Nylo Flex Data Sheet""
src=""media/ecom/onpagegraphics/Datasheet.png""></a>

<img style=""margin: 5px; width: 100px; height: 123px;"" alt=""vegan logo""
src=""media/ecom/onpagegraphics/vegan.png"">

<img style=""margin: 5px; width: 200px; height: 117px;"" alt=""oeko-tex logo""
src=""media/ecom/onpagegraphics/Oeko-Tex.png"">

</body>
</html>
","0","","60","0","DEFAULT","","","","","DEFAULT","","https://www.youtube.com/embed/hUJLK3SS0_c","textile_films","","0","","","","","A","","0","Nylo-Flex","0","nyloflex,nylo flex,nylon flex
","","","","","","DEFAULT","","","","0","","","

","","","","","","","0","View Additional Items"
"3604_Reflective","Reflective Heat Transfer Vinyl","Reflective_Fluorescent_Flex.png","<html>
<head><title>Reflective Flex</title>
</head>
<body>
<p>Create graphics that stand out in the dark with our eye catching reflective flex.</p>
<p>These heat transfer vinyls have a special retro-reflective surface.</p>
<p>Designed for transfers to textiles like cotton, unimpregnated nylon, mixtures of polyester/cotton and polyester/acrylic.</p>
<p>Can be used for lettering on T-shirts, workwear and safety clothing, sport & leisure wear, sport bags and promotional items.</p>
<p>Perfect for night time reflective clothing such as hi-vis jackets, running kit or anybody who needs to be seen easily at night</p>
<p><b>Please click on a coloured shirt for full application and aftercare instructions.</b></p>
</body>
</html>
","0","","60","0","DEFAULT","","","","","DEFAULT","","","textile_films","","0","","","","","A","","0","Reflective-Heat-Transfer-Vinyl","0","Silvalite, Reflective Flex, 3M, emergency, workwear","","","","","","DEFAULT","","","","0","","","","","","","","","","0","."
"3605_Patterned","Glitter Heat Transfer Vinyl","Glitter-Flex.png","<html>
<head>
<title>Pearl Glitter</title>
</head>
<body>
<img style=""height: 70px; width: 142px;"" alt=""Poli Tape logo""
src=""media/ecom/onpagegraphics/pt_logo_transparent.png"">
<p>These highly visual special effect films are the ideal way to create eye catching designs on their own or combined with ProFlex colours.</p>

<a href=""https://www.dorotape.co.uk/Category/Marketing""><img style=""border: 0px solid ; padding: 0px 100px 0px 0px; width: 150px; height: 200px; float: right;"" alt=""ri-mark platinum colour selectors""
src=""media/ecom/onpagegraphics/Poli-Tape Pearl Glitter Colour Selectors.png""></a>

<p><b>Please click on a coloured shirt for full application and aftercare instructions.</b></p>

<p><a href=""media/ecom/pdfs/datasheets/POLI-FLEX_PEARL_GLITTER.pdf"" target=""_blank""><img style=""border: 0px solid ; width: 200px; height: 60px;"" alt=""pdf"" src=""media/ecom/onpagegraphics/Datasheet.png""></a></p>

<img style=""margin: 5px; width: 100px; height: 123px;"" alt=""vegan logo""
src=""media/ecom/onpagegraphics/vegan.png"">

<img style=""margin: 5px; width: 200px; height: 117px;"" alt=""oeko-tex logo""
src=""media/ecom/onpagegraphics/Oeko-Tex.png"">

</body>
</html>","0","","50","0","DEFAULT","","","","","DEFAULT","","https://www.youtube.com/embed/pLlFbGfviwQ","textile_films","","0","","","","","A","","0","Glitter-Flex","0","flex, proflex, pro flex, superflex, super flex, garment flex, tshirt flex, sparkle, glitter, pearl, pearl glitter



","","","","","","DEFAULT","","<h3 style align=""center"">If you are looking to order glitter htv in narrow rolls or sheets, please head over to our <a href=""https://www.craftstick.co.uk/Category/Glitter-Craft-HTV"" target=""_blank""><font color=""#fba100"">Craft Store</font></a></h3>","","0","","","","","","","","","","0","."
"3606_Heat-Press","Stahls Hotronix Heat Presses","Stahls-Heat-Presses.png","<html>
<head><title>Stahls Hotronix Heat Presses</title>
<style>

.responsive {
  width: 100%;
  height: auto;
}

.container {
  position: relative;
  width: 50%;
float: right;
  overflow: hidden;
padding-top: 56.25%; /* 16:9 Aspect Ratio */
  }

.responsive-iframe {
  position: absolute;
  top: 0;
  left: 0;
  bottom: 0;
  right: 0;
  width: 100%;
  height: 100%;
  border: none;
}

p.solid {border-style: solid; color: #d7328a; border-width: 3px;}

</style>
</head>
<body>

<p>We offer a huge choice of heat presses from Stahls so no matter what size of heatpress you are looking for or what your budget is, we have a heat press suitable for you.</p>

<p>All our heat press equipment comes with the backing of a 30 year guarantee on the heating element and a 12 month warranty on parts and labour.</p>

<a><img style=""margin: 5px; width: 75px; height: 79px; float: right;"" alt=""Stahls""
src=""media/ecom/onpagegraphics/Stahls-S.png""></a>

<p>Stahls Hotronix Heat Presses are reknowned for being the leading barnd in the garment decoration industry whether it is for sportswear, workwear, fashion or event and promotional garments.</p>

<p class=""solid""><img src=""media/ecom/onpagegraphics/Hotronix-Platen.png"" alt=""Hotronix easy platen change"" class=""responsive"" width=""700"" height=""350""></p>

<h3>Choose from our range of Stahls Hotronix Heat Presses</h3>

</body>
</html>

","0","HEATPRESS","20","0","DEFAULT","","","","","DEFAULT","","https://www.youtube.com/embed/t-TPsG_PEW8","Machinery","","0","","","","","A","","0","Stahls-Hotronix-Heat-Presses","0","heatpress, heat press, heat pressing, heat presses, stahls, hotronix, t shirt press, t-shirt press, t-shirt printing, t shirt printing, adkins, hpd, heat presses direct, maxx, stx, auto open","","We offer a huge choice of heat presses no matter what size of heatpress you are looking for or what your budget is.  Our range starts with affordable entry level heat presses right up to robust heavy duty heat presses.  All our heat press equipment comes with the backing of a 12 month warranty. Fast delivery on all heat presses.","We offer a huge choice of heat presses no matter what size of heatpress you are looking for or what your budget is.  Our range starts with affordable entry level heat presses right up to robust heavy duty heat presses.  All our heat press equipment comes with the backing of a 12 month warranty.","","","DEFAULT","","<h3 style align=""center"">If you are looking for more of a craft or hobby heat press, please head over to our <a href=""https://www.craftstick.co.uk/Category/Craft-Cutters-Heat-Presses"" target=""_blank""><font color=""#fba100"">Craft Store</font></a> and check out the Happy Press</h3>","Heatpress_Accessories","0","","","","","","","","","","0","."
"3606_Metal_Effect","Metal Effect Heat Transfer Vinyl","Pro-Flex-Bright-Metal-Cat.png","<html>
<head><title>Metallised Flex</title>
</head>
<body>
<img style=""height: 70px; width: 142px;"" alt=""Poli Tape logo""
src=""media/ecom/onpagegraphics/pt_logo_transparent.png"">

<p>These highly visual metal effect films are the ideal way to add a touch of luxury to your designs.</p>
<p><b>Please click on a coloured shirt for full application and aftercare instructions.</b></p>

<a ><img style=""margin: 2px 10px 2px 5px; width: 150px; height: 95px;"" alt=""OekoTex""
src=""media/ecom/onpagegraphics/Oeko-Tex.png""></a>

</body>
</html>



","0","","40","0","DEFAULT","","","","","DEFAULT","","","textile_films","","0","","","","","A","","0","Metal-Effect-Flex","0","flex,proflex,pro flex,superflex,super flex,garment flex,tshirt flex,sparkle,glitter,carbon,



","","","","","","DEFAULT","","<h3 style align=""center"">If you are looking to order metal effect htv in narrow rolls or sheets, please head over to our <a href=""https://www.craftstick.co.uk/Category/Metal-Effect-Craft-HTV"" target=""_blank""><font color=""#fba100"">Craft Store</font></a></h3>","","0","","","","","","","","","","0","View Additional Items"
"Accessories","Tools & Accessories","Tools-Accessories.webp","<html>
<head>
<title>Sign Making Accessories and Tools</title>
</head>
<body>
<p>Don't leave anything to chance</p>
<p>You'll find everything a professional signmaker needs for a perfect finish, every time.</p>
</body>
</html>

","1","","60","0","DEFAULT","","","","","DEFAULT","","","","Knives_Cutting_Tools, Weeding_Handling_Tools, Application_Tools, Cleaners_Cleaning_Tools, Roll_Storage, Vehicle_Wrap_Tools, Banner_Fixings, Application-Tape, Tapes, Double-Sided-Tape, Smart-Knives, Plotter_Blades, Foamed-PVC, Aluminium-Composite, Bumper_Feet, Marketing, Pavement_Signs, ArtWrap-Canvas-Making, Roll-Up-Banner-Stands, Digital_Print_Inks","0","","","","","A","","0","Tools-Accessories","0","squeegees, knives, cleaners, blades, scalpels, olfa, swann morton, masking tape, gaffer tape, magnetic tape, velcro, tweezers, rulers, sign vinyl storage, adhesive remover, rollers, alcantara, seal, wrap cut, bubble pen, heat gun, wrap tools, applica","Signmaking Tools & Accessories","Every sign making tool and accessory for a professional sign every time","","","","DEFAULT","","","","0","","","<html><head></head>
<body>
<h3>To view / download the current pricelist for this category of products please <a href=""media/ecom/pdfs/pricelists/ACC_Price Guide 2021.pdf""
target=""_blank""><font color=""#ef088c"">click here</font></a>
</body>
</html>





","","","","","","","0","."
"Aluminium-Composite","Aluminium Composite","Alu_Comp_Cat.jpg","Buy aluminium composite panel sheets from Doro Tape. This strong ACP has a polyethylene core sandwiched between two white faced 0.21mm aluminium skins.  Aluminium composite panel is a strong and rigid yet lightweight sign board for indoor signage as well as exterior use.  









","0","","140","0","DEFAULT","","","","","DEFAULT","","","Accessories","","0","","","","","A","superuser","0","Aluminium-Composite-Board","0","Aluminium Composite Panel, ACP, Ali board, di bond, dibond, di-bond, alu board, ali comp




","","","","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Anti_Graffiti_laminate","Anti Graffiti Laminates","Anti_Graffiti_Lam_Cat.jpg","<head><title>Anti Graffiti Laminate</title></head> <br>
<body>
<style>
.responsive {
  width: 50%;
  height: auto;
}
</style>
</head>

<body>
<img style=""height: 50px; width: 236px;"" alt=""Aslan logo""
src=""media/ecom/onpagegraphics/ASLAN_Logo_New.png"" class=""responsive"">
<img style=""height: 53px; width: 300px;"" alt=""Fedrigoni Logo""
src=""media/ecom/onpagegraphics/Fedrigoni_Logo.jpg"" class=""responsive"">
<br><br>
<p>Anti-graffiti laminates can be used to protect digital prints and other surfaces from paints, permanent inks and high tack stickers from keying on to the surface.</p>

<p>Cost effective maintenance by minimising labour costs to remove graffiti.</p>

<p>Can be applied to various surfaces, such as glass, metal, plastic and digitally printed media.</p>

<p>These films are either polyester, polypropylene or PET materials for a variety of applications.</p>

<p>As these films have a very smooth top surface, they are best used on flat and slightly curved 2D surfaces.</p>

<p>PVC free options for environmentally friendly solutions.</p>

<p>Some of these materials can also be used as dry wipe laminate to cover digital prints.</p>


</body>
</html>








","0","BRAND","240","0","DEFAULT","","","","","DEFAULT","","","Laminates","","0","","","","","A","superuser","0","Anti-Graffiti-Laminates","0","laminating, laminate, gloss lam, anti, graffiti lam, anti graffiti laminate, grafitti, dry wipe




























","","","","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Application-Tape","Application Tapes","Application-Tape.webp","<html>
<head>
<title>Application Tape</title>
</head>
<body>
Choose from our wide selection of paper application tape and clear
filmic application tape.
<ul>
<li>Paper Application Tape offers the advantage to apply wet or
dry and are hand tearable</li>
</ul>
<ul>
<li>Clear Application Tape enables gives you the benefit of being
able to line graphics up accurately
and are also ideal for use with high tack vinyls such as reflectives</li>
</ul>
</body>
</html>

","0","","80","0","DEFAULT","","","","","DEFAULT","","","Accessories","Clear_Application_Tape, Paper_Application_Tape","0","","","","","A","","0","Application-Tape","0","application tape, app tape, transfer tape, appo tape, atc, masking tape, carrier tape, carry tape





","Application Tape","A full range of paper and clear application tapes available with free next day delivery","","","","DEFAULT","","","","0","","","","","","","","","","0","."
"Applications","Applications","Applications.jpg","<head>
<title>Paint Masking</title>
</head>
<body>
<h3><font color=""#d7328a""><b>We've narrowed things down sector by sector to make it easier to find what you are looking for.</b></font></h3>

<p>So, whether you're looking for something eye-catchingly visual for an in-store retail project or you require a technical masking film for an industrial project, our selection of premium quality films will ensure that you get the job done right first time around.</p>

<p>As always, if you see anything here that is of interest to you and you like to get hold of a physical sample,<br>or if you have a project that you are working on and need a little help selecting the right materials, just <a href=""https://www.dorotape.co.uk/Contact-Us"" target=""_blank""><font color=""#d7328a""><b>contact us</b></font></a> or drop us an <a href=""mailto:sales@dorotape.co.uk""><font color=""#d7328a""><b>email</b></font></a>.<br>We're always happy to help.</p>

</body>
","1","","10","0","DEFAULT","","","","","DEFAULT","","","","Retail-Display, Exhibition-Events, Architectural, Interior-Decor, Vehicle-Wrapping, Industrial-Blasting, Glass-Decoration, Paint-Masking","0","","","","","A","","0","","0","nekoosa, decorative, indoor, rtape, r tape, r-tape, efx, vinyl efx, vinylefx, holographic, sequin, metal flake, smooth



















","","R-Tape Vinyl Efx ® vinyl allows you to transform ordinary graphics into extraordinary statements! These eye-catching, glittering vinyls set your graphics apart from other printed images. Graphics produced with R-Tape VinylEfx attract more attention, so your marketing message is noticed, read and remembered. The WOW factor is your competitive edge. In stock for next day delivery.","We've narrowed things down to make your searched that bit quicker.","","","DEFAULT","","","","0","","","","","","","","","","0","."
